city_name,country_code,first_online_date,shop_id,activity_days,asp,b_p1p2,commission_per_order,days_in_data,eff_online_days,is_healthy_store,ted_per_order,b_cancel_rate,online_rate,photo_rate,recurrency_rate
Guadalajara,MX,2024-03-07,5764607590802393896,null,130.164088397790100000,0.00866559115003457,39.454696132596700000,14,38,36,63.525690607734800000,0.021621621621621623,0.8969279100529102,0.9892857142857143,0.35294117647058826
Medellín,CO,2024-05-21,5764607863008526966,null,19619.500000000000000000,0.003329633740288568,4491.666666666666700000,14,14,13,2300.000000000000000000,0.0,0.7804478458049886,1.0,0.0
Morelia,MX,2024-05-15,5764607814417514660,null,248.340000000000000000,0.0012531328320802004,72.920000000000000000,14,14,11,39.890000000000000000,0.5,0.8530833333333333,1.0,0.16666666666666666
Mexicali,MX,2024-04-19,5764607651573661924,null,199.893137254902000000,0.004877616175948918,60.902352941176500000,14,15,15,90.111764705882400000,0.0,0.7693930041152264,0.9230769230769231,0.2
Barranquilla,CO,2024-02-22,5764607794914004555,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.7162162162162162,0.4411764705882353
Bogota D.C.,CO,2024-04-19,5764607682192084477,null,17125.000000000000000000,0.010229132569558102,4875.000000000000000000,14,13,11,7211.111111111111100000,0.0,0.7594850800582243,1.0,0.09090909090909091
Monterrey,MX,2024-02-29,5764607673644093269,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Leon,MX,2024-05-21,5764607951827108103,null,154.198750000000000000,0.007547983610092733,45.056562500000000000,14,24,21,64.275625000000000000,0.05555555555555555,0.7266455603003975,1.0,0.5714285714285714
Medellín,CO,2024-01-22,5764607622486167146,null,42472.000000000000000000,0.007819287576020852,10611.111111111111100000,14,7,7,5988.111111111111100000,0.0,0.5288275015346839,0.9084249084249084,0.0
Bogota D.C.,CO,2024-02-13,5764607719127125932,null,30140.000000000000000000,0.001388888888888889,7304.000000000000000000,14,11,11,36585.000000000000000000,0.0,0.7987830687830688,1.0,0.0
Monterrey,MX,2024-02-05,5764607709681553228,null,208.295275590551200000,0.01684670781893004,55.629921259842500000,14,39,39,8.291338582677200000,0.0,0.9905435305435305,1.0,0.2727272727272727
Bogota D.C.,CO,2024-03-04,5764607707135610258,null,25901.755319148936200000,0.012736083499005964,6780.712765957446800000,14,14,14,13438.670212765957400000,0.0,0.8339573877962684,1.0,0.2112676056338028
Toluca,MX,2024-03-23,5764607731651317220,null,280.803571428571400000,0.010347376201034738,81.321428571428600000,14,14,12,23.821428571428600000,0.0,0.8016956018518518,0.827027027027027,0.3181818181818182
Queretaro,MX,2023-12-14,5764607751867862481,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Medellín,CO,2024-06-04,5764608065073316120,null,35076.250000000000000000,0.004171011470281543,8187.500000000000000000,12,7,2,41825.000000000000000000,0.0,0.2890492195951167,0.9545454545454546,0.16666666666666666
Cali,CO,2023-12-01,5764607781152490538,4,32600.000000000000000000,6.675567423230974E-4,6605.000000000000000000,14,10,0,11400.000000000000000000,0.0,0.5680772375854891,0.36065573770491804,0.0
San Jose,CR,2023-11-21,5764607753587527056,14,3896.114285714285700000,0.014176018901358535,1279.000000000000000000,14,14,9,3373.128571428571400000,0.0410958904109589,0.6762022222222223,0.9404255319148936,0.2
Lima,PE,2024-02-10,5764607750144003472,null,29.656250000000000000,0.00891583452211127,9.446875000000000000,14,13,13,12.668750000000000000,0.28,0.876220238095238,0.7666666666666667,0.1
Hermosillo,MX,2024-01-03,5764607610779864487,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0045346003898635474,1.0,0.16666666666666666
Lima,PE,2024-01-13,5764607614164667992,null,0.000000000000000000,0.0,0.000000000000000000,14,2,2,0.000000000000000000,0.0,0.1606923400673401,0.9444444444444444,0.0
Mexico City,MX,2024-02-05,5764607580765425182,null,164.462500000000000000,0.006121905775885015,61.551000000000000000,14,18,14,118.300000000000000000,0.5373134328358209,0.839659916926272,0.75,0.1
Chihuahua,MX,2024-04-16,5764608072568537126,null,139.586363636363600000,0.004791743457427202,39.482727272727300000,14,11,7,61.172727272727300000,0.0,0.5371415004748338,1.0,0.2222222222222222
Villahermosa,MX,2024-05-20,5764607835158348547,null,221.280898876404500000,0.014560279557367502,61.331460674157300000,14,26,23,6.174157303370800000,0.08247422680412371,0.8541012286324785,1.0,0.2962962962962963
Puebla,MX,2024-06-11,5764607553531809353,null,94.397333333333300000,0.008161044613710556,25.054000000000000000,5,8,6,24.983333333333300000,0.11764705882352941,0.7724920382165605,0.8181818181818182,0.56
Cancun,MX,2024-05-21,5764608009322627684,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.75,0.09090909090909091
Tijuana,MX,2023-11-15,5764607595097361798,null,267.628571428571400000,0.004771642808452625,74.357142857142900000,14,8,0,5.714285714285700000,0.0,0.2794420175357065,0.5375335120643432,0.25
Leon,MX,2024-04-06,5764607721513683864,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.011163398692810458,0.4936708860759494,0.0
Queretaro,MX,2023-11-27,5764607658473295298,3,249.740000000000000000,0.0029239766081871343,67.830000000000000000,14,5,1,39.900000000000000000,0.0,0.22263047138047137,0.9285714285714286,0.0
Mexicali,MX,2024-03-06,5764607618728070998,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Chihuahua,MX,2023-11-14,5764607781743889749,82,184.676461769115400000,0.01661452902328815,57.629955022488800000,14,82,82,102.385307346326800000,0.0,0.9645079149193395,0.9208020050125313,0.324582338902148
Los Cabos,MX,2024-03-16,5764607645387067372,null,138.700000000000000000,0.0013201320132013201,43.395000000000000000,14,11,0,54.225000000000000000,0.0,0.4676047358834245,1.0,0.4
Cali,CO,2023-11-25,5764607663762311785,11,22869.230769230769200000,0.004392386530014641,7330.230769230769200000,14,13,13,18230.769230769230800000,0.07142857142857142,0.9523878205128204,1.0,0.0
Guadalajara,MX,2024-04-09,5764607806033100913,null,248.207961783439500000,0.007112078951026271,69.832961783439500000,14,48,45,46.579936305732500000,0.0031545741324921135,0.8758431775380928,0.9865113427345187,0.2907488986784141
Tuxtla Gutierrez,MX,2024-03-25,5764607941337153576,null,336.650000000000000000,0.0034522439585730723,91.074000000000000000,14,14,9,42.220000000000000000,0.08333333333333333,0.582231182795699,0.6345029239766082,0.25
Leon,MX,2024-05-04,5764607803998863387,null,0.000000000000000000,0.0011389521640091116,0.000000000000000000,14,5,0,0.000000000000000000,0.0,0.11540123456790125,0.9736842105263158,0.0
Mexico City,MX,2024-01-25,5764607706342886492,null,121.130813953488400000,0.010092900561991055,52.137209302325600000,14,28,26,73.045930232558100000,0.0,0.8591526124338625,0.7142857142857143,0.125
Mexico City,MX,2024-04-24,5764607561031224827,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8148148148148148,0.0
Monterrey,MX,2023-11-23,5764607541942947170,142,198.633387434555000000,0.02692759836802434,56.245293193717300000,14,142,142,67.967869109947600000,0.0,0.9883875019626316,0.8695652173913043,0.3873563218390805
Puebla,MX,2024-05-09,5764607649023528737,null,197.002727272727300000,0.004840940525587829,55.411818181818200000,14,14,14,37.931818181818200000,0.15384615384615385,0.705111111111111,0.9452054794520548,0.04
Mexico City,MX,2024-03-13,5764607631449395131,null,191.927586206896600000,0.008323765786452353,58.055172413793100000,14,10,10,67.943103448275900000,0.0,0.754426287925066,1.0,0.0
Mexico City,MX,2024-04-19,5764607767500032506,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-03-21,5764607673698619389,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.011311553030303031,1.0,0.0
Culiacan,MX,2023-11-04,5764607779499937013,null,0.000000000000000000,0.0,0.000000000000000000,14,3,1,0.000000000000000000,0.0,0.16678333333333334,0.7,0.0
Guadalajara,MX,2024-03-15,5764607725024316385,null,179.192857142857100000,0.008061915511125443,52.400000000000000000,14,16,15,20.766666666666700000,0.041666666666666664,0.8130964685615848,1.0,0.0967741935483871
Medellín,CO,2024-05-09,5764607889587831385,null,0.000000000000000000,0.0,0.000000000000000000,14,1,1,0.000000000000000000,0.0,0.07020202020202021,1.0,0.0
Monterrey,MX,2024-02-08,5764607625300545434,null,197.766666666666700000,0.01303538175046555,49.866666666666700000,14,15,15,3.672222222222200000,0.0,0.6331481481481481,1.0,0.2916666666666667
Torreon,MX,2024-05-21,5764607834021692172,null,206.446285714285700000,0.004858299595141701,52.775428571428600000,14,20,20,123.904285714285700000,0.0,0.9358067632850242,0.8565640194489466,0.0
Tijuana,MX,2024-01-20,5764607776421318211,null,216.300000000000000000,4.3840420868040335E-4,55.800000000000000000,14,10,4,0.000000000000000000,0.0,0.4879791666666667,1.0,0.5
Chihuahua,MX,2024-03-15,5764607682879947490,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-05-21,5764607565804340819,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.0,0.0
Guadalajara,MX,2024-05-08,5764607808071533044,null,196.412246696035200000,0.009131788308543757,56.009251101321600000,14,35,35,46.543832599118900000,0.0,0.6128248684511552,0.9442282749675746,0.25170068027210885
Guadalajara,MX,2024-05-03,5764607885083148616,null,161.841440677966100000,0.017555572039660756,45.037895480226000000,14,88,88,23.575988700565000000,0.0,0.9621348905723904,0.8744755244755245,0.4429065743944637
Aguascalientes,MX,2024-05-02,5764607957996929105,null,263.900000000000000000,8.110300081103001E-4,71.400000000000000000,14,11,8,0.000000000000000000,0.0,0.76755,0.9733333333333334,0.0
Bogota D.C.,CO,2024-01-17,5764607665830104646,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-02-27,5764607545134813101,null,158.876457023060800000,0.013678822406663004,55.925185185185200000,14,117,107,89.027875611460500000,0.0,0.892465563658224,1.0,0.21138211382113822
San Jose,CR,2023-12-27,5764607678643703296,null,0.000000000000000000,0.0,0.000000000000000000,14,12,11,0.000000000000000000,0.0,0.9185760353021044,0.7159090909090909,0.0
Tepic,MX,2024-06-06,5764607545818482529,null,134.658029589778100000,0.0239214779413654,39.523028468953100000,10,193,193,48.095505492042100000,0.0,0.8674578154996462,0.9381574752948677,0.5078597339782346
Mexicali,MX,2024-03-04,5764607787670439741,null,350.850000000000000000,8.77654906090925E-4,99.600000000000000000,14,14,14,112.600000000000000000,0.0,0.7549330357142857,1.0,0.0
Mexico City,MX,2024-01-11,5764607625669643801,null,155.575000000000000000,8.648025367541078E-4,41.250000000000000000,14,9,5,4.000000000000000000,0.3333333333333333,0.43374999999999997,1.0,0.0
Culiacan,MX,2024-03-05,5764607745127615835,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.9130434782608695,0.23529411764705882
Guadalajara,MX,2024-04-18,5764607618346385519,null,172.386363636363600000,0.0025647003963627886,50.303636363636400000,14,14,14,52.272727272727300000,0.0,0.9026830413016271,0.8897196261682243,0.19402985074626866
Toluca,MX,2023-12-23,5764607547802388948,null,266.250000000000000000,0.0013953488372093023,73.700000000000000000,14,12,12,17.700000000000000000,0.0,0.7695628415300546,1.0,0.0
Monterrey,MX,2024-02-22,5764607701901117165,null,205.000000000000000000,0.002570694087403599,60.480000000000000000,14,3,3,112.000000000000000000,0.0,0.28359375,0.8,0.0
Lima,PE,2024-04-04,5764607708263877031,null,17.666666666666700000,0.004070556309362279,5.863333333333300000,14,4,4,9.583333333333300000,0.0,0.9266071428571429,1.0,0.0
Mexico City,MX,2024-03-11,5764607745773535303,null,181.275553299492400000,0.01139824435686134,57.030060913705600000,14,106,106,39.147492385786800000,0.0,0.9896386559515491,0.9282329045362221,0.4073732718894009
Cali,CO,2024-02-15,5764607667910478189,null,29086.000000000000000000,0.003775959723096287,5936.000000000000000000,14,13,13,9669.000000000000000000,0.16666666666666666,0.8717521367521368,0.9340277777777778,0.2222222222222222
Medellín,CO,2024-02-01,5764607697157360584,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8421052631578947,0.0
Lima,PE,2023-12-09,5764607765805534501,null,0.000000000000000000,0.0,0.000000000000000000,14,10,9,0.000000000000000000,0.0,0.729298245614035,0.6545454545454545,0.0
Tepic,MX,2023-12-11,5764607756053777880,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8181818181818182,0.0
Barranquilla,CO,2024-04-15,5764607704648387487,null,42171.800000000000000000,0.004918375889493512,10769.466666666666700000,14,14,14,13162.555555555555600000,0.0,0.9371169185558355,0.7985611510791367,0.44
Mexico City,MX,2024-06-04,5764608028318630609,null,0.000000000000000000,0.0,0.000000000000000000,12,0,0,0.000000000000000000,0.0,0.0,0.9230769230769231,0.03571428571428571
Villahermosa,MX,2024-06-10,5764607741763784631,null,0.000000000000000000,0.0,0.000000000000000000,6,1,0,0.000000000000000000,0.0,0.11128086419753086,1.0,0.0
Bogota D.C.,CO,2024-05-02,5764607733274511452,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Toluca,MX,2024-06-13,5764607878674252783,null,0.000000000000000000,0.0,0.000000000000000000,3,2,2,0.000000000000000000,0.0,0.6667441860465116,0.8,0.0
Leon,MX,2024-05-07,5764607731731008287,null,164.537000000000000000,0.002857959416976279,45.993000000000000000,14,12,12,143.601000000000000000,0.0,0.7414329805996472,0.6593406593406593,0.45454545454545453
Monterrey,MX,2024-04-03,5764607559361891832,null,169.697289972899700000,0.011459642763177128,51.191653116531200000,14,61,61,102.856504065040700000,0.010471204188481676,0.9257088646023072,1.0,0.28205128205128205
Toluca,MX,2024-02-21,5764607778111622486,null,291.000000000000000000,0.002061855670103093,89.598571428571400000,14,10,8,93.100000000000000000,0.125,0.7650211565585331,0.7932960893854749,0.75
Cancun,MX,2024-03-26,5764607747849719632,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Culiacan,MX,2024-05-07,5764607770498959105,null,153.293157894736800000,0.0026210511794730307,46.797894736842100000,14,17,15,63.672631578947400000,0.0,0.7033647102251753,0.6666666666666666,0.125
Bogota D.C.,CO,2024-02-12,5764607746381711788,null,22745.833333333333300000,0.002288329519450801,4683.166666666666700000,14,14,14,7070.833333333333300000,0.0,0.9683045977011493,1.0,0.25
Guadalajara,MX,2024-06-13,5764607889503945777,null,122.278290713324400000,0.01731120463749702,32.776971736204600000,3,43,43,35.653189771197800000,0.034636871508379886,0.7470041989664081,0.7297297297297297,0.32079646017699115
San Jose,CR,2024-04-12,5764607572024496065,null,0.000000000000000000,0.0033222591362126247,0.000000000000000000,14,0,0,0.000000000000000000,0.0,3.6871693121693126E-4,1.0,0.0
Durango,MX,2024-06-06,5764608035956457988,null,200.694812362030900000,0.010670448205318952,57.244613686534200000,10,63,63,78.023752759381900000,0.0,0.9850547138047137,0.9016986911723753,0.2925851703406814
Mexico City,MX,2024-03-21,5764607663888142317,null,0.000000000000000000,0.0,0.000000000000000000,14,1,1,0.000000000000000000,0.0,0.07844284188034188,0.6829268292682927,0.0
Bucaramanga,CO,2024-03-18,5764607591716751271,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Lima,PE,2024-01-25,5764607593302199601,null,30.050000000000000000,8.988764044943821E-4,8.420000000000000000,14,10,10,8.500000000000000000,0.0,0.9718274509803921,0.7431906614785992,0.3333333333333333
Guadalajara,MX,2024-05-06,5764607794008034887,null,155.505813953488400000,0.00632279534109817,42.791976744186000000,14,26,0,47.496279069767400000,0.011494252873563218,0.9644774669774668,0.3684210526315789,0.28
Matamoros,MX,2023-11-13,5764607590999526338,16,259.933333333333300000,0.0033201242369069292,71.250000000000000000,14,16,11,9.775000000000000000,0.22580645161290322,0.5552179094313926,1.0,0.21153846153846154
Puebla,MX,2024-02-20,5764607714471448508,null,167.033333333333300000,0.005578800557880056,47.071111111111100000,14,11,9,175.444444444444400000,0.0,0.48754480286738355,0.96875,0.07142857142857142
Monterrey,MX,2024-05-31,5764607890154062659,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Barranquilla,CO,2023-12-21,5764607643864534566,null,14592.307692307692300000,0.006456241032998565,4750.000000000000000000,14,6,0,10338.538461538461500000,0.1875,0.2231746031746032,0.3424657534246575,0.2
Durango,MX,2023-12-04,5764607634163109320,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.44776119402985076,0.0
Lima,PE,2023-12-12,5764607785606842274,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,4.905166775670373E-4,0.7666666666666667,0.0
Mexico City,MX,2023-12-02,5764607783316753834,null,243.140000000000000000,0.005152224824355972,71.800000000000000000,14,15,0,15.448888888888900000,0.0,0.9214706790123456,0.07936507936507936,0.0
Barranquilla,CO,2023-11-17,5764607717130635647,14,43750.000000000000000000,8.445945945945946E-4,10075.000000000000000000,14,14,12,3750.000000000000000000,0.3333333333333333,0.8286545138888889,1.0,0.0
Medellín,CO,2024-01-14,5764607646737632836,null,0.000000000000000000,6.430868167202572E-4,0.000000000000000000,14,14,13,0.000000000000000000,1.0,0.859060773480663,0.9743589743589743,0.0
Mexico City,MX,2024-04-16,5764607926413820026,null,179.578543925356500000,0.014783231756461492,54.283812996911800000,14,422,255,85.688398712136100000,0.0,0.6416487869917702,0.9459152572760413,0.1442279732480372
Mexico City,MX,2023-12-05,5764607708297432464,1,84.450000000000000000,0.002109704641350211,30.300000000000000000,14,11,8,23.600000000000000000,0.5,0.6959212962962963,0.890625,0.0
Culiacan,MX,2024-01-04,5764607531851450392,null,251.000000000000000000,0.00546448087431694,66.300000000000000000,14,13,10,20.500000000000000000,0.0,0.6601976495726496,0.7951807228915663,0.0847457627118644
Jaurez CHIH,MX,2024-03-02,5764607575820340403,null,214.703104166666700000,0.023471364013649357,59.686562500000000000,14,74,67,29.207937500000000000,0.0,0.9250248756218905,0.9560535506402794,0.49828178694158076
Lima,PE,2024-01-10,5764607746847279710,null,0.000000000000000000,0.0,0.000000000000000000,14,2,1,0.000000000000000000,0.0,0.08926666666666667,0.7455621301775148,0.0
Puebla,MX,2024-06-12,5764607958298919979,null,167.577777777777800000,0.037534754402224285,48.793333333333300000,4,9,0,69.888888888888900000,0.0,0.2981088082901555,1.0,0.06818181818181818
Puebla,MX,2024-04-22,5764607658519432680,null,0.000000000000000000,0.0,0.000000000000000000,14,8,5,0.000000000000000000,0.0,0.4561979166666667,0.9318181818181818,0.0
Lima,PE,2024-02-08,5764607602194122781,null,19.620000000000000000,0.002090800477897252,6.391666666666700000,14,12,12,8.833333333333300000,0.0,0.7599938949938951,1.0,0.0
Mexico City,MX,2024-03-26,5764607794763009974,null,142.553296703296700000,0.00854350751945696,41.870183150183200000,14,94,88,46.145909645909600000,0.01873536299765808,0.7921578782172004,1.0,0.0621301775147929
Cartagena,CO,2024-06-01,5764607729759685252,null,24919.550000000000000000,0.012476606363069246,7150.550000000000000000,14,14,12,15459.900000000000000000,0.0,0.7921155813160586,0.9387755102040817,0.0
Mexico City,MX,2023-12-03,5764607568710995220,4,265.000000000000000000,0.0010224948875255625,79.500000000000000000,14,14,14,38.600000000000000000,0.0,0.9377447089947089,0.8936170212765957,0.0
Lima,PE,2024-01-26,5764607613585854065,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.6486486486486487,0.0
Colima,MX,2024-06-05,5764607761447649910,null,212.025714285714300000,0.004499100179964007,58.395000000000000000,11,10,9,33.303571428571400000,0.0,0.7516763245033111,0.7692307692307693,0.1
Cancun,MX,2023-11-28,5764607550100868104,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Toluca,MX,2024-02-28,5764607553951238611,null,183.819545454545500000,0.010080645161290322,49.246363636363600000,14,32,32,14.267272727272700000,0.0,0.9487766203703705,0.9954285714285714,0.6153846153846154
Bogota D.C.,CO,2024-06-07,5764607769949506301,null,0.000000000000000000,0.0,0.000000000000000000,9,0,0,0.000000000000000000,0.0,0.0,0.8125,0.3333333333333333
Toluca,MX,2023-12-25,5764607544245619543,null,141.247000000000000000,0.008750785998742402,39.646000000000000000,14,34,32,13.514000000000000000,0.04093567251461988,0.9183225888004044,1.0,0.20588235294117646
Medellín,CO,2024-01-03,5764607679180573884,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.9565217391304348,0.0
Mexico City,MX,2024-01-24,5764607734474083321,null,0.000000000000000000,0.0,0.000000000000000000,14,11,10,0.000000000000000000,0.0,0.6017328042328042,1.0,0.0
Mexico City,MX,2024-05-26,5764607680224955885,null,175.329344827586200000,0.014090251770551374,60.262827586206900000,14,49,42,124.608482758620700000,0.034055727554179564,0.7397107378696527,0.8065476190476191,0.4205607476635514
Bogota D.C.,CO,2024-02-06,5764607787074850648,null,32908.269230769230800000,0.005307855626326964,8110.576923076923100000,14,14,14,20853.846153846153800000,0.0,0.8499053675524265,1.0,0.375
Lima,PE,2023-11-21,5764607736420240290,9,0.000000000000000000,0.0,0.000000000000000000,14,14,0,0.000000000000000000,0.0,0.8940902777777777,0.0,0.0
Cali,CO,2024-01-31,5764607639393406740,null,47562.500000000000000000,0.00408905043162199,11143.750000000000000000,14,11,11,6575.000000000000000000,0.0,0.9000617283950619,1.0,0.36363636363636365
Saltillo,MX,2024-05-01,5764607993937920347,null,165.591666666666700000,0.020274446779577203,49.030123456790100000,14,29,24,51.916049382716000000,0.0,0.512018972807074,1.0,0.07407407407407407
Leon,MX,2024-05-18,5764607808105087452,null,190.308968609865500000,0.013726457529237644,52.255156950672600000,14,64,63,13.673991031390100000,0.004228329809725159,0.9315114104002992,1.0,0.3878504672897196
Mexico City,MX,2024-05-08,5764607821812072839,null,200.575000000000000000,0.0012307692307692308,58.200000000000000000,14,14,12,36.000000000000000000,0.0,0.8151932367149758,1.0,0.25
Lima,PE,2024-01-22,5764607535177535085,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Cali,CO,2024-02-03,5764607679566449045,null,16766.666666666666700000,0.010873258579680599,4840.500000000000000000,14,10,10,13066.666666666666700000,0.03125,0.5557312925170068,1.0,0.3
Bogota D.C.,CO,2023-11-08,5764607536314189866,10,0.000000000000000000,0.0,0.000000000000000000,14,10,8,0.000000000000000000,0.0,0.5362245370370371,0.889487870619946,0.0
Bogota D.C.,CO,2024-04-13,5764607545684265066,null,40251.666666666666700000,0.0033088235294117647,9900.833333333333300000,14,11,8,14203.333333333333300000,0.0,0.5952361087935927,0.9565217391304348,0.0
Monterrey,MX,2024-02-05,5764607788018568819,null,227.263200000000000000,0.011917398436746116,61.252200000000000000,14,40,37,218.059600000000000000,0.0,0.8881516309138996,0.9841035120147874,0.19696969696969696
Monterrey,MX,2024-06-04,5764607985742250772,null,0.000000000000000000,0.0,0.000000000000000000,12,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Puebla,MX,2024-02-09,5764607552638419196,null,169.583333333333300000,0.013761467889908258,49.500000000000000000,14,12,10,16.000000000000000000,0.0,0.6945384615384614,0.9404761904761905,0.0
Mexico City,MX,2024-04-09,5764607638588099902,null,186.571428571428600000,0.006425083526085839,54.107142857142900000,14,7,7,16.928571428571400000,0.0,0.33716374269005844,1.0,0.2702702702702703
Medellín,CO,2024-01-12,5764607563778493914,null,45200.000000000000000000,5.875440658049354E-4,9800.000000000000000000,14,10,9,19800.000000000000000000,0.0,0.8466619585687383,1.0,0.0
Villahermosa,MX,2024-02-21,5764607793383083956,null,128.452777777777800000,0.011012542061792597,34.241666666666700000,14,12,11,7.618055555555600000,0.0,0.8731924882629108,1.0,0.21666666666666667
