country_code,shop_id,city_name,first_online_date,days_in_data,eff_online_days,asp,online_rate,is_healthy_store,b_cancel_rate,activity_days,recurrency_rate,commission_per_order,ted_per_order,photo_rate,b_p1p2
MX,5764607917031164945,Mexico City,2024-08-24,13,16,226.2519626168224,0.944662309368192,16,0.072,null,0.0,64.303738317757,19.6644859813084,1.0,0.013120604597459852
MX,5764608054734359553,Monterrey,2024-08-24,13,9,130.1,0.26205853297110404,2,0.625,null,0.09090909090909091,37.8533333333333,44,0.7575757575757576,0.003755868544600939
CO,5764608021905541972,Bogot¨¢_ D.C.,2024-08-29,8,6,25364,0.5761899038461539,4,0.0,null,0.0,7020,5000,1.0,0.004166666666666667
MX,5764607972886710739,Mexico City,2024-08-08,14,29,169.2826923076923,0.7562428669253597,0,0.03389830508474576,null,0.08928571428571429,47.4686538461538,40.0028846153846,1.0,0.007898565786738724
MX,5764608058052053999,Mexico City,2024-08-28,9,9,321.5625,0.8152499999999999,9,0.0,null,0.125,97.3125,177.75,0.9139784946236559,0.002616279069767442
MX,5764608057058004396,Colima,2024-09-05,1,0,0,0.0,0,0.0,null,0.6666666666666666,0,0,1.0,0.0
MX,5764608001407976266,Mexico City,2024-08-31,6,96,141.2802617801047,0.9948428596866097,96,0.0,null,0.5215311004784688,53.3125863874346,87.3491937172775,1.0,0.037791851781831934
MX,5764607982328089708,Morelia,2024-08-27,10,0,0,0.0,0,0.0,null,0.0,0,0,0.7,0.0
CR,5764607760625568310,San Jose,2024-08-21,14,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607803390689494,Puebla,2024-08-08,14,11,186.1433333333333,0.948808888888889,11,0.0,null,0.0,51.7566666666667,35.5166666666667,0.7665952890792291,0.0030892801977139327
CO,5764607949188892595,Medell¨ªn,2024-07-23,14,14,88411,0.9582638888888888,14,0.0,null,0.75,16948.375,8962.375,0.7214285714285714,0.003129890453834116
CO,5764607839566563491,Barranquilla,2024-08-01,14,14,30627.27,0.9857511737089202,14,0.0,null,0.5802469135802469,7067.765,13967.95,0.92,0.01815092989985694
MX,5764608005665196583,Tehuacan,2024-08-27,10,9,268.715,0.7588844797178131,0,0.0,null,1.0,75.525,14.14,0.3939393939393939,0.006813020439061317
MX,5764607878036720437,Mexico City,2024-08-29,8,7,136.89,0.8922749042145595,6,0.0,null,0.3333333333333333,40.8666666666667,56.1666666666667,0.8676470588235294,0.0015384615384615385
CO,5764608040893155977,Bogot¨¢_ D.C.,2024-08-10,14,13,22329.1764705882353,0.5443960270030989,6,0.07777777777777778,null,0.39285714285714285,6153.3529411764706,14304.2647058823529,1.0,0.012077294685990338
MX,5764608022601796996,Ciudad Obregon,2024-09-05,1,0,174.3,0.0,0,0.0,null,0.0,52.29,104.16,0.11764705882352941,0.0
CO,5764608045074877274,Bogot¨¢_ D.C.,2024-08-21,14,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607718380539177,Jaurez CHIH,2024-08-22,14,25,255.9583695652174,0.9203148148148148,24,0.0,null,0.3728813559322034,68.5826086956522,12.225,0.7723342939481268,0.007588404917286387
MX,5764607879970294794,Tuxtla Gutierrez,2024-08-27,10,0,0,0.0,0,0.0,null,0.0,0,0,0.32142857142857145,0.0
MX,5764607871879481442,Jaurez CHIH,2024-08-05,14,50,176.1241634241245,0.9713923803955956,48,0.0,null,0.1568627450980392,47.8425680933852,50.5352140077821,1.0,0.009735114330993888
MX,5764607936387877477,Guadalajara,2024-08-14,14,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607676919844055,Guadalajara,2024-09-02,4,0,0,0.0,0,0.0,null,0.0,0,0,0.8181818181818182,0.0
MX,5764607962396756449,Saltillo,2024-08-09,14,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607983523465580,Guadalajara,2024-08-02,14,8,0,0.6551904761904761,6,0.0,null,0.0,0,0,0.9444444444444444,0.0
MX,5764607919761654347,Torreon,2024-08-10,14,6,212.75,0.49912095639943743,5,0.0,null,0.0,72.68,115.43,1.0,0.0011587485515643105
MX,5764607973390027601,Mexico City,2024-08-22,14,9,235.96,0.31412399598393576,0,0.0,null,0.5,64.8,0,0.7435897435897436,7.288629737609329E-4
